khach_cmt,rating,shop_phan_hoi,shop,dvvc,sản phẩm
hơi tiếc vì m57 47kg size 27 vẫm rộng,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,1
mua màu sáng sáng mà,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,1
mình đặt một kiểu lại giao kiểu khác,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",1,0,0
quần chẳng khác nào màu trắng luôn mọi người ạ chất đẹp vải dày dặn nhưng nói đúng ra thì nò là màu trắng. hơi thất vọng ,4,,0,0,2
đánh giá mang tính chất lấy xu,4,,0,0,0
v,4,,0,0,0
"hàng tốt chất lượng, nhưng mà shiper không điện cuộc mà mà để khách hàng không bắt máy, tận 3 ngày sau mới giao lại",4,,0,1,1
quần oki nhưng k như mong muốn lắm đóng gói cân thận,4,,0,0,2
quần đẹp như trong ảnh có điều giao hàng hơi lâu nên đánh giá 4 nhé còn lại ok,4,,0,0,2
khoá kéo hơi chán tí quần khá đẹp.nói chung tiền nào của đấy,4,,0,0,2
chất lượng hơn với giá tiền mà màu xanh nhạt hơi già ,4,,0,0,1
hàng tốt,4,,0,0,1
"mình cao m62, 50kg đặt size 26 mà to với dài quá trời ",4,,0,0,1
quần đẹp nhưng nhiều chỉ thừa,4,,0,0,2
"quần bị rách lỗ nhỏ nên mình không thể để 5* được, tuy nhiên giao hàng rất nhanh shop tư vấn cũng rất nhiệt tình",4,,0,0,2
quần cùng size 37 màu xanh mình mặc vừa nhưng màu đen lại chật. còn lại ok hết,4,,0,0,2
"chất lượng tốt,mặc vừa lên mẫu đẹp,cúc quần còn lõng lẽo",4,,0,0,2
"quần nhăn nheo, chất liệu vải mỏng không giống như hình",4,,0,0,2
kích cỡ mà shop đã tư vấn hơi nhỏ so với thực tế nhưng đổi hàng và trả lời vấn đề về hàng hoá nhanh và chu đáo nhưng vẫn trừ 1 sao nhá shop,4,,1,1,0
"chất ok, màu quần chưa giống lắm. nói chung ok, nhưng khi mở hộp gói hàng thì có 1 mùi hôi bốc ra, mùi rất khó chịu ",4,,0,0,2
quần khá đẹp nhưng mà mặt được 1 lần là bị đổ lông rồi mọi người cân nhắc nha nhưng mà với giá này thì phải chịu rồi,4,,0,0,2
"mặc quần vào cảm thấy rất thoải mái, giao hàng nhanh, chất liệu sản phẩm tốt, nói chung tuyệt vời ",4,,0,1,2
đặt quần màu xanh sky mà màu giống xanh nhạt hơn,4,,0,0,2
"quần hơi lắm chỉ thừa, shop chưa kĩ trong khâu may vá",4,,1,0,2
áo cũng bình thường,4,,0,0,1
"mẫu của quần thì mình rất ưng bảng size cũng chuẩn tuy nhiên quần có mùi rất khó chịu, giặt rồi mà vẫn không hết, ngoài ra khi mặc quần mình cảm thấy mặt bên trong nó kiểu bị lợn cợn cọ xát vào da nên thấy hơi ngứa ngáy. chắc quần này có cố thì mặc được mùa đông, chứ còn mua hè mặc nóng chết không chịu nổi",4,,0,0,2
"lỡ đặt size to quá, chất lượng khá ổn . chờ hàng đến tay mất cả tháng nhưng vì dịch nên thôi ạ",4,,0,1,2
quần đẹp vừa vặn với em gói hàng cẩn thận nhưng lấy ra thì quần hơi bụi với có cái gì bám nơi ý nhưng em vẫn hài lòng,4,,1,0,2
quần mặc tuy vừa nhưng cạp lại bị ngắn mặc thấy khó chịu,4,,0,0,2
chất vải tốt đấy nhưng hàng không giống mẫu ống dưới nhỏ quá  nhưng thôi với giá tiền đó thì cũng tạm được,4,,0,0,2
quần khá ổn giống mô tả mỗi tội hơi hôi lên trừ 1 sao,4,,0,0,2
chất lượng sản phẩm thì cũng ok giá tốt,4,,0,0,1
quần hơi dài,4,,0,0,2
"hàng tuy tốt, giao nhanh nhưng sai màu ",4,,0,1,1
"mùi thuốc nhuộm quá nồng, phải gọi là hắc luôn ý ",4,,0,0,0
,4,,0,0,0
"thời gian chuẩn bị hàng khá là lâu, quần size 34 mà như 32 chật bụng",4,,0,1,2
"quần đẹp , hàng giao nhanh nhưng chỉ may chưa chắc chắn",4,,1,1,2
quần đẹp . nhưng giao nhầm màu. lấy xanh nhạt lại giao xanh đậm,4,,0,1,2
quần khá là đẹp nhưng mình mặc không hợp lắm,4,,0,0,2
quần rất là oke mình cao 1m69 và nặng 50kg mặc quần size 27 vừa như in luôn bạn nào mà muốn rộng chút nữa thì đặt size 28 là đẹp luôn,4,,0,0,2
quần đẹp eo hơi nhỏ nha eo mình 83 mua size quần 29 hơi đau bụng mọi người lựa chọn kĩ thời gian giao hàng rất lâu đặt 9/9 đến 27/9 mới có hàng ,4,,0,1,2
"túi quần hơi nhỏ, chấp nhận được",4,,0,0,2
quần có vẻ không dày dặn cho lắm nhưng mặc lên cũng rất đẹp,4,,0,0,2
quần đẹp hàng chất lượng hơn hình nhưng trong lúc shop chuyển hàng cho shipper hơi lâu lên mình tặng 4 sao nhé,4,,0,1,2
,4,,0,0,0
do là quần nam nên bị rộng bụng mọi người mà 70kg nên lấy size 32 thôi,4,,0,0,2
hàng giao nhanh trong mùa dịch chất lượng tốt. nhưng mình lấy size theo bảng size mà rộng và dài quá mình cao 1m56 và nặng 45kg size 27 ,4,,0,1,2
mình cao 1m62 mặc size 27 quần vẫn chạm đất một vài cm nhé vải quần tốt. bạn nào thích rộng hẳn thì ok nhé,4,,0,0,2
áo còn rất nhiều chỉ thừa,4,,1,0,1
quần size 27 mà dài,4,,0,0,2
"chất lượng vải ok. tội giao hàng quá lâu và nhà vận chuyển thì ngâm hàng không giao, khuyên thật shopee đừng phát triển kênh giao hàng của mình",4,,0,1,0
đẹp nhưng không vừa với mình shop nhiệt tình lém,4,,1,0,1
hàng màu không giống mô tả cho lắm,4,,0,0,1
"quần màu khá đẹp, chất vải cũng ổn nhưng quần của tui bị lỗi ống cao ống thấp khoảng 1-2 phân, nên tui không hài lòng về phần này, còn với giá này thì khá hợp lý rồi cũng không đòi hỏi gì thêm, nếu shop có thể cho mình đổi hàng được không ạ",4,,1,0,2
hàng hơi nhiều chỉ thừa,4,,1,0,1
quần xanh biển hơi nhà quê chứ không phải xanh sky nha! còn lại thì ok.,4,,0,0,2
,4,,0,0,0
màu áo không giống như trong ảnh hơi thất vọng,4,,0,0,1
giao hàng nhanh nhưng quần khá rộng và sản phẩm có nhiều chỉ thừa,4,,1,1,2
vải hơi mỏng nhưng mà với giá tiền thì ok mọi người ạ,4,,0,0,1
không giống với màu trong ảnh của shop lắm,4,,0,0,0
quần không giống trong hình mấy toàn mùi thuốc tẩy với nồng lắm hơi rộng bụng ,4,,0,0,2
"chất vải tốt, không có chỉ thừa. mỗi tội hơi dài, không giống trên hình",4,,1,0,2
