khach_cmt,rating,shop_phan_hoi
sản phẩm không giống hình,1,haleystorehtp vô cùng xin lỗi bạn về sự cố này. Chúng mình sẽ sớm liên hệ để trao đổi kĩ hơn về vấn đề và hỗ trợ đổi hàng hoặc hoàn tiền cho bạn sớm nhất nhé. Bạn vui lòng kiểm tra tin nhắn giúp mình! Mong bạn thông cảm cho sự cố không mong muốn này và vẫn tiếp tục ủng hộ shop nhé.  haleystorehtp  luôn sẵn sàng tiếp nhận phản hồi hồi về các vấn đề từ phía khách hàng yêu quý. Cảm ơn bạn rất nhiều!
,1,haleystorehtp vô cùng xin lỗi bạn về sự cố này. Chúng mình sẽ sớm liên hệ để trao đổi kĩ hơn về vấn đề và hỗ trợ đổi hàng hoặc hoàn tiền cho bạn sớm nhất nhé. Bạn vui lòng kiểm tra tin nhắn giúp mình! Mong bạn thông cảm cho sự cố không mong muốn này và vẫn tiếp tục ủng hộ shop nhé.  haleystorehtp  luôn sẵn sàng tiếp nhận phản hồi hồi về các vấn đề từ phía khách hàng yêu quý. Cảm ơn bạn rất nhiều!
,1,"Shop vô cùng xin lỗi vì đã để xảy ra sự cố khiến bạn không hài lòng ạ. Bất cứ sản phẩm nào có lỗi hay hỏng, bên mình luôn cam kết sẽ hoàn tiền hoặc đổi hàng nên bạn hãy yên tâm nhé.  haleystorehtp  sẽ sớm liên hệ với bạn để hỗ trợ nhanh chóng. Mong bạn có thể phản hồi lại sớm cho bên mình nhé. Cảm ơn bạn rất nhiều đã tin tưởng và lựa chọn sản phẩm của shop."
Sản phẩm khá ổn trong tầm giá mỗi tội ship hơi bị lâu một chút ncl ngoài ship ra mọi thứ đều ok ,3,
"Ib hỏi shop chi tiết về sp mà shop không rep =)))
Như thế là thái độ làm việc chưa chuyên nghiệp rồi. ",3,
Rép bị lỗi nhìn rất mất thẩm mỹ ,3,
Dép giao nhầm size lên đi hơi quá một tí nhưng ksao,3,
Ko giống như quảng cáo,3,
Hơi nặng,3,
.,3,
Mình mua size 42 nhưng  nhỏ xíu đéo vừa in hình không đẹp  ,2,
Giao hàng ko đúng đơn. 👎🏻👎🏻👎🏻👎🏻,2,
"Dép cũng ok 
Hơi khó sử lí vết bẩn ",2,
"Mua nhiều lần trước đều đẹp nhưng lần này shop giao 2 đôi 1 đôi thì đúng nhưng một đôi chỗ kẻ đỏ lại thành màu hồng 
Sẽ còn mua nhiều lần nên mong shop sẽ giao hàng cho chuẩn để mọi lần sau đều đánh giá 5sao nhé 
Mua phải chục đôi rồi mà lần này bị 
Vì hàng giao đi cho khách lên luôn nên k chụp đc",1,
Trên ảnh là kẻ đỏ giao đến là kẻ hồng quá chán màu dép thất vọng jdjskskskxbmxosossjshhxkxjxbxbsjsjcjc,1,
Dép mới đi được 2 ngày đã rách,1,
K giống vs trên ảnh và video,1,
"Form rất to, chênh tầm 1-2 size so với form chuẩn nên mua về rộng thênh thang. Chưa bao giờ đánh giá đơn hàng nào dưới 5 sao nhưng đơn này chỉ cho 1 hoặc 2 sao vì dịch vụ của shop quá kém. Mình inbox hỏi vấn đề đổi size, shop vẫn online nhưng không trả lời tin nhắn.",1,
Mẫu đẹp. Nhưng chất lượng quá kém ở phần quai dép. Rất dễ rách nhá🙄 đã mua và đi đc vài bước đã gặp hiện tượng này,1,
Mua gucci vạch trắng shop ship về thế này đây...gọi điện nhắn tin điều kh trả lời...shop Kh uy tính gì cả,1,
"Dép rách mà vẫn đóng gói được. Thật sự mở hộp da chán vs shop luôn
Đã nt trao đổi nhưng shop không rep cũng không thấy phản hồi gì cả
Nếu dép rách thì cũng xin lỗi KH. 
Quá thất vọng với cách bán hàng của shop ạ",1,
Vừa đi chưa được hai ngày,1,
làm ăn như cứt bịp khách lũ lừa đảo xong rồi block số khách đừng mua nhé mng shop này lừa đảo bịp bơm mấy dậy lắm,1,
Mới đang đc 1 ngày là đen thui rồi vệ sinh mà vẫn hong ra ,1,
hàng rất tệ đi đc 2 hôm bung luôn đế với quai,1,
39 mà như 37 nhỏ quá nhỏ,1,
Vừa đi đã đứt. Sản phẩm khá thất vọng,1,
Kém,1,
Chưa đi đã hỏng,1,
size linh tinh 42 nhỏ hơn cả size 40,1,
Ở bên trong quai có vết đen nhìn rất xấu,1,
Lỗi,1,
"sz nhỏ lắm,nên nhích lên 2 sz ,may là đi trong nhà mà chán ghê,chật xíu hzzzzzzzzzzzzzzzzzzzzzzzzxxz",3,
Trời ơi dép này chỉ con nít đi vừa thôi. Số 39 như 35 . Lại có 1 đôi cùng hướng nữa.  Shop nên chú ý cho ng mua kẻo mua rồi cảm giác như bị lừa. Khổ thân tôi rước chục đôi về nữa chứ.,3,
"Màu k đẹp như ảnh đăng, dép thì có nhiều nhựa thừa. Mùi hơi ghê 🥲 đi tạm cũng đc vì giá rẻ. Mình đặt số 41 nhg form có vẻ bé, tầm size 39 thôi",3,
"Dép mỏng, cỡ 39 hơi nhỏ chút, màu hồng đẹp hơn màu đỏ, giá cả tạm được, hy vọng dép bền chút.",3,
Chất lượng hàng ok nhưng cách đóng gói và giao hàng không nhanh nhẹn.,3,
"Hình ảnh và video mang tinh chat nhận xu. Dép giá rẻ chất liệu mỏng. From nhỏ . Giao ko đúng màu, mà ko sao",3,
"Dép nhỏ kích thước ko chuẩn đặt cỡ 44 mà bé như 35 chỉ vừa chân chị em đi cỡ 35,36",3,
"Số 37 mà hơi nhỏ,1 đôi bị sai quy cách",3,
Như kiểu hồng cam dép bé tẹo :)),3,
Giao hàng chậm,3,
Sz kiểu gì mà nhỏ quá,3,
Dép nhìn cũ quá lại mỏng nữa,3,
Cũng tạm được,3,
Dép size 42 mà nhỏ quá,3,
Dép quá bé đặt Sz 40 mà bé tẹo,3,
Tiền nào của nấy ạ. Dép nhìn tệ lắm mỏng manh...,3,
Giao không đúng size,3,
Đặt màu hồng nhưng giao cam,3,
Ko đẹp lắm,3,
"Chả nhẽ lại ko thanh toán. Tôi đặt 4 đôi mỗi đôi 1 sỉze dép người lớn mà giao toàn dép bé tí dành cho trẻ con nhà chả ai đi đc cả. Đặt tất cả màu hồng thì sắp linh tinh có 1 đôi đúng màu còn lại màu cam, dép thì mỏng tèo. Nói chung là ko đạt yêu cầu và bán hàng ko có tâm. Sẽ ko quay lại đây nữa",2,
"Đôi đỏ và xanh lá k nói , đôi hồng và vàng, dù chân mình 37 đặt lên 38 rồi mà nhân về như dép trẻ con, đi không nổi , đôi vàng vừa cứng vừa bé , đôi hồng đã bé , đôi vàng còn bé hơn .",2,
Tiền nào của đấy các bạn ạ nhìn chung dùng được     ae nhìn hình đánh giá nhé,2,
"Hình ảnh mang tính chất minh hoạ
Sản phẩm rất tệ, đặt khác size nhưng giao về một size muốn đổi trả sản phẩm thì ko phản hồi. Nói chuyện còn thái độ
Ai muốn mua nên suy nghĩ kĩ",2,
dép trên hình mẫu nhìn rất dầy nhưng khi giao về thì dép lại rất mỏng hàng không như mong đợi,2,
"Dép mỏng , mang cho vui chứ ko bền",2,
Không nhận đc hàng đã kêu giáo hàng rồi mất vé giảm giá của ngày ảnh mang tính chất nhận xu,1,
"Dép mỏng ơi là mỏng, nhựa xấu còn không dám đúc đầy khuôn. Xung quanh dép còn nhiều nhựa dư phải tự cắt để gọn gàng. Nói chung tiền nào của đó mn nên cân nhắc khi mua. Đừng ham rẻ!",1,
"Dép siêu mỏng và rất nhỏ, mua size 39 40 hay 37 thì kích cỡ cũng như 36 37 thôi. Mua 1 lần k có ý định mua lần 2... thất vọng. Biết là tiền nào của đó nhưng size dép phải đúng chứ. Ai mua size 40 39 mà như dép size 36. Rõ chán",1,
size dép to quá đặt 35 ship 42 như này bơi trong dép hàng ko đúng như mô tả,1,
"Mua số lượng cũng nhiều mà giao thì 2 đôi cùng 1chiều vậy sao mang. .
K cho kiểm tra hàng nữa.",1,
"Gửi video lên mà quá dung lượng nên ko kèm video được 
Thiếu 1 đôi dép, bảo đợt 2 mua sẽ gửi nhưng ko gửi luôn, chât ko trả lời, có note trong đơn ko thèm đặt, minh cam đoan các bạn chát ko bjo trả lời, mình nt miết, làm ăn cẩu thả",1,
"Siize dép bé, chọn 2 size 38,39mà gửi 3 đôi đều cùng 1 size",1,
giao hàng ko đúng size chất lượng kém,1,
Mua đôi dép mà shop giao 1 bên 1 màu nản,1,
"Đặt size nhỏ giao size lớn, dép xấu đã vậy còn giao 2 chiếc chân trái. Mng né shop này ra mua chỉ phí tiền vì có giao cũng k giao đúng size đâu",1,
"Dép nầy là dép nữ, size 39 40 mà nhỏ xíu, không mang được, đặc nhiều đôi size khác nhau nhưng nhận hàng có 1 cở, mang k được",1,
Dép ko như hình size 40 44 mà thua size 37 mang ko vừa,1,
Thanh toán tiền 10 đôi dép tổ ong khi mở Ra có 7 đôi,1,
Đặt hàng loại 40 giao hàng thì 39.  Shop làm ăn chán quá,1,
Dép wa mỏng mang đau chân,1,
Hàng dỏm,1,
Quá tệ. Nên đọc đánh giá trước khi mua hàng,1,Tiền ít thì cứ đòi hỏi cao
Chất lượng dép quá mỏng,1,
Dép cọc cà cọc cạch . Màu dép chiếc nọ chiếc kia,1,
.,1,
"Đừng ham rẻ mà mua 
Sai lầm đó",1,
Cỡ 43 mà dép trẻ con thế mới tài,1,
Dép xấu còn giao thiếu,1,
Giao hàng nhanh đặt màu hồng mà giao màu trắng hơi thất vọng dép đẹp nên mua,3,
"Đặt màu hồng nhưng giao màu trắng, đặt size 36,37 nhưng giao 38 dép không có lỗ thông hơi như hình.",3,
Dép hơi mùi lắm ạ….dép nhẹ nhma những ai mua mng lên cân nhắc mua to hơn 1-2 size ạ…vì dép form nhỏ lắm ạ,3,
Mình đặt 1 đôi đen 1 đôi hồng nhưng shop giao 1 đen 1 be mình nhắn tin thì không trả lời k rep gì cả,3,
"Dép được gói kỹ , nhưng mở ra là có mùi rất nồng , để mấy ngày chưa hết , dép còn dễ bẩn nữa :(",3,
"Hình để lấy xu ki cần để ý
Giao hàng nhanh 
Để 39-40 giao 39 nên hơi chật",3,
"Đi đau chân , chất giày mik k thích 
Nếu coa mua mọi người nên mua size lớn hơn so vs kích cỡ chân nhé .",3,
Form hơi thô sản phẩm in lỗi mất 1 mắt của 1 con gấu mùi nhựa khá kinh khủng,3,
"Giao hàng lâu , đóng gói sơ sài không thích lắm lần đầu mua và sẽ không quag lại nữa , đã thế còn bị vỡ mất hình rách con gấu tính ra hai đôi bị lỗi luôn chời giá giá nhưng cũng đừng hỏng chứ hỏng như vay chán luôn í",3,
Dép nhìn đẹp với oke lắm . nhưng mà shop lại gửi lộn size . shop tư vấn cũng nhiệt tình . nhưng mà shop rep chậm . do gửi lộn size nên hơi thất vọng một tí . trừ shop 2 sao vì 2 lí do trên ạ,3,
"Đã nhận, màu dép hơi nhạt, sợ dễ bẩn, sản phẩm khá khác hình, nói chung không muốn dùng cho lắm 😞",3,
"Má tứk ứa máu
Mua sz 39-40 giao 41 :)) chả hiểu về đi to như dép khủng bố vậy mùi ghê lắm được cái dép nhé trừ 2 🌟 do giao nhầm sz",3,
"Đặt màu xanh giao màu hồng mà k báo cho khách dép tạm đk so với giá thỳ hơi cao
Size tăng hơn dép đi bthg 1 size",3,
Hàng đẹp nhưng giáo hàng châmnsishveeiwjbdjabdbbdbdbdjdi,3,
Đây là màu xanh của shop. Khá thất vọng. Nếu hết màu xanh thì gọi khách báo 1 tiếng chứ đâu cần phải làm ntn 😡😡😡😡😡😡😡🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬,3,
"dép cute, chất dày dặn, phần đế chống trơn okela
nhưng mà đặt màu xanh shop lại giao đen nên khá thất vọng nha!",3,
sầu dã ma.nhìn ảnh mà suy ra nhận xét nhé:))kjwwiekjwwwliwnmkwwuwhwwoo2wwwnsnskwkwjwskwbsbmwwwihwwwwbbblkd,3,
Giao khá lâu. Shop giao k đúng mẫu mà mình mau thật là thất vọng,3,
Shop kêu thông hơi có thông hơi gì đâu. Lừa lọc đánh giá 1 sao,3,
Dép êm màu trắng dễ bẩn hình in đi mấy hôm là mất hết hình lên nhìn hơi trơ,3,
"Dép xinh, rẻ nhưng không êm, nhựa cứng mang khá đau chân. Nói chung tiền nào của đó...",3,
"Hàng thì OKe mà sao mình đặt mẫu như hình, lúc giao lại giao mẫu khác, hơi thất vọng một chút nhưng thôi cũng tạm chấp nhận được, mùi nhựa khá nồng",3,
"Dép đẹp, đi êm, giao hàng nhanh, nhưng vì shop giao sai mẫu cho mình nên cho 3 sao",3,
Đặt màu hồng mà ship màu kem. May mà đi cũng ổn chứ gần Tết rồi còn cáu vì mấy cái này thì chán,3,
đặt nhích hơn 1-2 sz nhưng đi vẫn kích lắm sz dép bé dã man………………,3,
"Dép đẹp , mang lên form chân đẹp, nhẹ👍 nhưng mà shop ơi, e đặt màu hồng shop giao không đúng màu. Nếu mà hết màu thi hãy báo với khách trước khi giao và xem kỹ khách đặt màu nào de gửi đúng màu nha",3,
Um thì mua màu hồng giao màu trắng ☺️👊. Muốn điên ghê luonnnnnnnnm☺️,3,
Mình mua size 37 mà nhỏ lắm luôn ý đi k vừa lúc xỏ vào thì thấy cứng mng nên mua size to hơn nha chứ mình thấy không thích cho lắm :((((((((((((((,3,
"Đặt màu xanh lại giao màu đen, dép k giống hình, hình in trên dép bị loan màu",3,
"Shop giao hàng nhanh, nhưng dép mùi nhựa quá, mãi chưa thấy bay hết mùi!",3,
Đặt size 36 37 mà lúc dao về thì là size 37 38 có mùi hôi cực rửa r mà vẫn còn mùi :<,3,
E đặt màu đen mà shop giao e màu trắng vs lại phần chỗ hình cn gấu bị trốc 1 nx mặt,3,
Shop giao sai màu . Đặt màu đen nhưng giao màu trắng.,3,
Giao sai hàng,3,
Do nhỏ quá muốn đổi hàng mà shop ko rep tin,3,
Hơi nhỏ ạ,3,
Dép đẹp mà chật quá huhu nnbvvhnhuijgfccccx,3,
giao sai màu :D,3,
Dép hơi bé vs lại mùi rất là nồng,3,
mùi hơi khó chịu nhưng  khá ok,3,
In hình lỗi,3,
Dép cứng,3,
"Mở ra rất đẹp cho đến khi thấy vết đen kia :)), sốc thật sự ý, xong r ko thể làm sạch dc, thấy hói tiếc tiền cho sản phẩm này :(",2,
Đặt màu hồng giao màu be đóng gói sơ sài dép bị nhăn hết:((,2,
Đôi gấu dán Đặt màu kem shop giao đen. Đôi gấu in đặt 38-39 thì giao 40. Sai cả 2 đôi. Chán,2,
Giao nhầm size 39. Shop k chịu suy nghĩ những cách bồi thường khác màmuốn tôi theo ý shop.Giao hàng vừa nhầm size sp lại còn hình bóng tróc in hình kh đều.Chân đi rộng như ống loong.Shop có đề xuất đổi nhưng vì mất thời gian nên tôi k đổi nữa. Tôi mua lần cuối ở shop này.Sẽ k có lần sau tôi quay lại,2,
"Do hình dán nên giao về đã bị bong ra như thế này rồi,mùi nhựa hôi ,gói hàng k kĩ nên bị mất form và nhăn dép",2,
"Dép bị bong hình, làm mình phải cạo luôn ra, mất thẩm mĩ thật sự",2,
"Cứ tưởng có lỗ thông hơi mà ai ngờ ko như này
Dép mùi nhựa rất nồng
Con gấu trên dép bị bay màu
Đế dép ko giống ảnh.
Xấu",2,
"Lỗi nhiều chỗ, hình in dở ...............................",2,
"Mùi nồng , hình in bị nhòe nhiều cân nhắc khi mua :<<",2,
"Đế dép k giống với như ảnh bán
Dép khá mỏng, k được dày như hình
Mùi cao su hơi nồng
thất vọng về phần đế k được dày như ảnh và shop rep ib khá tệ",2,
Chỉ đáng 2 sao. Mình đặt dép trắng hình con gấu mà lúc nhận được thì mất tiêu con gấu . Mình phải lấy bút vẽ lên mới được. Quá chán,2,
Đặt màu hồng mà giao màu kem :),2,
Xấu Vl cái hình gấu về bù hết,2,
Khác ảnh quá mức ,2,
mua giá sale nhưng shop gửi sai mẫu,2,
Dép khác hình:)) ,2,
In hình lỗi,2,
đặt size 39-40 mà giao cái đôi bé tí,2,
"Note rất rõ ràng là 2 size có trao đổi vs shop oke mới đặt xong vẫn giao sai ,,,,, mình cho 1 sao chờ shop ntn sẽ thay đổi dép vẫn oke , vấn đề bực mình là tốn tg của mình và shop ko tập trung trong việc hàng hóa",1,
Dép thế này mà shop giao cho mình được. Đã nt yêu cầu shop giải quyết nhưng k thấy tl :))) mọi người né ra giùm ạ,1,
Shop làm ăn kém quá giao một chiếc 39 một chiếc 40 : ) khi mới về dép còn mùi hơi ghê,1,
Mua màu Hồng thì giao màu trắng dép quá bé k đeo vừa nnnnnnnnnbbbbbbb,1,
"Vào ms thấy shop làm ăn k ra gì
Giao sai hàng cho rất nhiều khách chứng tỏ toàn lừa đảo làm ăn lôm côm thiếu chuyên nghiệp
Đặt sz 36.37 mà khéo chân 40.41 cũng đi vừa",1,
"Shop làm ăn kém chất lượng qua 
Dép vừa nồng mùi cao su 
Chiếc này dài hơn chiếc kia mang rất khó chịu",1,
Dép quá tệ móp như thế này thì đi sao được nữa chất lượng quá kém không bao giờ mua lại quá thất vọng,1,
"Mua màu này giao màu khác
Mùi nhựa rất nồng, khó chịu
Săn sale nên chịu",1,
"Dép đặt size 30-40 thì ship 41
Mua 2 đôi, cả 2 đôi đều bị in gấu lệch 1 chiếc
Định cho 4 sao nhưng thái độ thiếu chuyên nghiệp,  nhắn tin không rep 😀",1,
"Shop không Uy tín đặt 2 nhưng chỉ giao 1 nhắn tin thì không trả lờii không đáng mua nha mọi người 🙂
Thôi coi như bị mất tiền đi
Làm ăn Vậy thì chịu rồi 🙂",1,
"Để tên là dép thông hơi nhưng sản phẩm ko phải vậy.
Dép có mùi hôi kinh khủng luôn. Size dép thì nhỏ xíu. Đặt 39_40 mà chắc dép vừa chân size 36 thôi.
Đặt hàng, chờ hàng, cuối cùng không mang vừa.",1,
Mình vừa mở đã bung hình rồi hình rất dễ bung nha kì lên kì xuống 2 lần sẽ bung,1,
"Giao sai mẫu mà không trả tiền lại cho khách, nt k thèm tl chán cách làm việc",1,
"Hàng nhận ko giống hình, mình nhắn tin thì ko thấy shop phản hồi ❓❓❓",1,
Đặt 1 kiểu xong giao 1 kiểu chả biết shop kiểu gì quá thất vọng về shop sẽ kc 1 lần nào mình mua ở shop này nữa,1,
"Giao ko đúng hàng đã đặt. Nhưng do mình tin tưởng nên bấm thanh toán, giờ ko hoàn lại dc",1,
Đặt hồng với xanh thì shop gửi trắng với đen. Hình gấu bóc ra thì bị bong. Thôi nhận hàng r chả nhẽ lại trả,1,
"Shop giao hàng không đúng mẫu
Không hài lòng",1,
"Giao nhầm hàng,đặt đôi này mà giao đôi khác 
Khi mở hàng ra thấy rất là bực mình",1,
Chịu dhs đặt hồng xong gửi be . Nhắn tin còn k thèm tl nữa,1,
"Giày đi thì tốt, nhưng mà nình ghét khoản cskh của shop.",1,
"Form xấu lắm luôn á , không phù hợp với giá tiền nữa",1,
"Mình od 2 đôi mà lại ship 1 đôi, gọi điện nhắn tin k trả lời, quá kém chất lượng.",1,
Gửi sai sp mong lần sau shop để ý nhé,1,
"Đặt size 37-38 nhận hàng mở ra size 36
Dép có mùi cao su rất nồng",1,
"Shop làm ăn k có tâmmmm
Bố láo, nhận đc tiền là k cần rep tn khách nữa
Gửi sai size đã đặt, hình gấu trên dép thì bong hết, nhắn mãi cũng k phản hồi, LÀM ĂN K CÓ TÂM
ÂM BINHHHHH",1,
"Shop giao sai màu của mình chọn , mình đặt màu kem mà lại giao màu đen , có mùi rất khó chịu khi khui hàng . 
Mua 1 lần sẽ không có lần sau",1,
"Giao hàng lâu,chiếc size 39-40,chiếc còn lại35-36",1,
Đặt màu kem giao màu be.,1,
mua màu hồng giao màu trắng,1,
Đế êm mỗi tội dễ dính bẩn mà dính rồi thì thành dép cháo lòng chán lém,3,
Sao nó ko phải màu đen mà lại xanh thế ạ,3,
Đi chưa được tuần đã rách quai,3,
hàng dễ bong đế quá giá cũng cao mà hơi thất vọng ,3,
Kh đẹp cho lắmmm nhưng tạm được ,3,
Hình con hổ dán bong ra hết ,3,
mới mua đi 2 hôm rách chán hẳn,2,
Size 43 mà như size 40,2,
Phom dép xấu ,2,
Dép vừa đi chưa đc 1 tuần đã rách hết da,2,
"Lúc đầu thì đẹp, đi mấy bữa bị bong rách ra hết, tưởng mình đi nên bị rách ai ngờ thấy mấy người cũng bị y như mình, sản phẩm chất lượng quá kém",1,
chất lượng kém,1,
Nhanh bung ,1,
Dép đẹp đi êm chân nhưng mà thái độ shipper rất là kh lịch sự đưa hàng không giao tận tay mà vứt xuống đất,3,Dạ bạn ơi shiper này là của bên shopee không phải của shop bạn ạ nên bên mình cũng không biết shiper là ai để bên mình phản hồi lại giúp bạn.
Námmmsmsnnssnksnnsnsnjskkakajbsbsbsbbnsjsjsjjsnnssjjsjsjku,3,Cảm ơn bạn đã ủng hộ sản phẩm của GiadungTvhome. Rất mong bạn sẽ ủng hộ shop lần sau để Giadungtvhome có thể làm hài lòng khách hàng hơn.
Dép mới nhận lúc sáng rối đã nứt rồi,3,Dạ do quá trình vận chuyển va đập mạnh nên dép sẽ bị có chút lỗi. Mong bạn chuyển hàng về giúp mình để shop bù cho bạn đôi khác.
"Dép mỏng, đôi màu hồng bị xẹp mũi dép",3,Bạn ơi dép bên mình là dép nhựa đi trong nhà và loại dép này form nó hơi mỏng. Cảm ơn bạn đã ủng hộ sản phẩm của shop.
,3,Gia dụng TV Home cảm ơn bạn đã tin tưởng và ủng hộ sản phẩm của shop🥰🥰🥰
,1,Shop có thấy bạn ấn lệnh trả hàng/ hoàn tiền nhưng lại thấy huỷ thì làm sao shop ấn hoàn tiền cho bạn được.
,1,Nếu bạn không hài lòng về sản phẩm bạn có thể liên hệ với shop để được nhận sự hỗ trợ sớm nhất. Cảm ơn bạn đã ủng hộ shop.
"Ủa là s? R mang 1 chiếc chặt 1 chiếc vừa 😵‍💫, chán thiệt luôn…..",3,Cảm ơn bạn đã tin tưởng và lựa chọn sản phẩm của NANA SNEAKER. Chúng tôi sẽ liên hệ sớm cho bạn để giải quyết vấn đề nhanh nhất ạ. Mong bạn sẽ tin tưởng và chờ sự hỗ trợ sớm nhất có thể từ phía shop nhé!
"Mk đặt size 36 sao lại gửi size 35
Dép k như mong đợi",3,Cảm ơn bạn đã tin tưởng và lựa chọn sản phẩm của NANA SNEAKER. Chúng tôi sẽ liên hệ sớm cho bạn để giải quyết vấn đề nhanh nhất ạ. Mong bạn sẽ tin tưởng và chờ sự hỗ trợ sớm nhất có thể từ phía shop nhé!
Kém ko được như trong hình,3,Cảm ơn bạn đã tin tưởng và lựa chọn sản phẩm của NANA SNEAKER. Chúng tôi sẽ liên hệ sớm cho bạn để giải quyết vấn đề nhanh nhất ạ. Mong bạn sẽ tin tưởng và chờ sự hỗ trợ sớm nhất có thể từ phía shop nhé!
,3,Cảm ơn bạn đã tin tưởng và lựa chọn sản phẩm của NANA SNEAKER. Chúng tôi sẽ liên hệ sớm cho bạn để giải quyết vấn đề nhanh nhất ạ. Mong bạn sẽ tin tưởng và chờ sự hỗ trợ sớm nhất có thể từ phía shop nhé!
,3,"Cảm ơn bạn đã phản hồi lại cho shop ạ. Nếu sản phẩm của shop có vấn đề gì, bạn nhắn tin tới chúng tôi để phản hồi về vấn đề nhé. Shop luôn sẵn sàng hỗ trợ bạn và cố gắng hoàn thiện sản phẩm hơn nữa để mang đến cho bạn những trải nghiệm tốt hơn."
"Nhìn phần quai cài thấy hờn, bị lỗi, ko cài lại đc",2,"Thành thật xin lỗi bạn rất nhiều về sự cố này. Nếu sản phẩm của shop có xảy ra bất kỳ vấn đề gì, bạn hãy nhắn tin với chúng tôi để được nhận hỗ trợ nhé. Cảm ơn bạn vì đã phản hồi về cho bên mình. Shop rất mong được đồng hành cùng bạn trong tương lai!"
Thiếu hàng kh hoàn tiền,1,"Shop vô cùng xin lỗi vì đã để xảy ra sự cố khiến bạn không hài lòng ạ. Bất cứ sản phẩm nào có lỗi hay hỏng, bên mình luôn cam kết sẽ hoàn tiền hoặc đổi hàng nên bạn hãy yên tâm nhé. Chúng tôi sẽ sớm liên hệ với bạn để hỗ trợ nhanh chóng. Mong bạn có thể phản hồi lại sớm cho bên mình nhé. Cảm ơn bạn rất nhiều đã tin tưởng và lựa chọn sản phẩm của shop."
Xấu,1,NANA SNEAKER vô cùng xin lỗi vì trải nghiệm không tốt lần này của bạn ạ. Chúng tôi rất xin lỗi vì sự sơ suất đã khiến bạn không hài lòng. Chúng tôi sẽ nhanh chóng hỗ trợ đổi hàng hoặc hoàn tiền cho bạn. Mong bạn check tin của bên shop sớm để trao đổi cụ thể hơn về vấn đề. Cảm ơn bạn đã tin tưởng cũng như lựa chọn các sản phẩm của shop!
Dép có quai hơi rộng ạ.,1,NANA SNEAKER vô cùng xin lỗi vì trải nghiệm không tốt lần này của bạn ạ. Chúng tôi rất xin lỗi vì sự sơ suất đã khiến bạn không hài lòng. Chúng tôi sẽ nhanh chóng hỗ trợ đổi hàng hoặc hoàn tiền cho bạn. Mong bạn check tin của bên shop sớm để trao đổi cụ thể hơn về vấn đề. Cảm ơn bạn đã tin tưởng cũng như lựa chọn các sản phẩm của shop!
,1,NANA SNEAKER vô cùng xin lỗi bạn về sự cố này. Chúng tôi sẽ sớm liên hệ để trao đổi kĩ hơn về vấn đề và hỗ trợ đổi hàng hoặc hoàn tiền cho bạn sớm nhất nhé. Bạn vui lòng kiểm tra tin nhắn giúp mình! Mong bạn thông cảm cho sự cố không mong muốn này và vẫn tiếp tục ủng hộ shop nhé. Chúng tôi luôn sẵn sàng tiếp nhận phản hồi hồi về các vấn đề từ phía khách hàng yêu quý. Cảm ơn bạn rất nhiều!
Dép bé em đi sz 38 còn ko vừa mùi kinh dã man không thử ngửi đc 😑😑😑,3,
Hazzz dép hơi to mình cũng đi cỡ 40 của bn mình nhưng vừa chân và nhỏ hơn cài này hàng hơi to,3,"Dạ! bạn ơi, shop luôn sẵn sàng cho khách đổi trả nếu như k vừa sai ạ. Shop đã liên hệ với b để được giải quyết nhaz"
"chất lượng khác hình ảnh hoán toàn 
dép y hệt dép bánh mỳ,đi nhẹ tênh ,size 40 mà như 38
hình ảnh chỉ để nhận xu",3,
tạm được mn ạ,3,
"Dép đế cứng nhưng mỏng, với lại màu sắc khác trong hình😳😳😳😳😳😳",3,Dạ! MINSTORE trân thành cảm ơn quý khách hàng đã đánh giá cho sản phẩm. ❤️ Sự phản hồi của bạn là động lực lớn để MINstore phục vụ khách hàng tốt hơn. Chúc bạn gặp nhiều may mắn và mong sớm được đồng hành cùng bạn trong những đơn hàng tiếp theo ! Thankssss
Dép nhỏ,3,
"Sơn không hết 
Đế mỏng",3,
Djsbbskndbddneehejjwnwnsns,3,Dạ! MINSTORE trân thành cảm ơn quý khách hàng đã đánh giá cho sản phẩm. ❤️ Sự phản hồi của bạn là động lực lớn để MINstore phục vụ khách hàng tốt hơn. Chúc bạn gặp nhiều may mắn và mong sớm được đồng hành cùng bạn trong những đơn hàng tiếp theo ! Thankssss
"Dép ko giống như hình ảnh mà lại có mùi cao xu 
Tôi đánh giá hàng ko nên mua phí tiền",3,
Dép có mùi siêu hôi ko giống hàng chên facebook chỉ là cố đạo lại theo 1 phiên bản khác,3,
,3,Dạ! MINSTORE trân thành cảm ơn quý khách hàng đã đánh giá cho sản phẩm. ❤️ Sự phản hồi của bạn là động lực lớn để MINstore phục vụ khách hàng tốt hơn. Chúc bạn gặp nhiều may mắn và mong sớm được đồng hành cùng bạn trong những đơn hàng tiếp theo ! Thanks
Lỗi chỗ quai cả 2 đôi,3,
K ra gì,3,
