khach_cmt,rating,shop_phan_hoi,shop,dvvc,sản phẩm
hơi tiếc vì m57 47kg size 27 vẫm rộng,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,1
mua màu sáng sáng mà,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",0,0,1
mình đặt một kiểu lại giao kiểu khác,4,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !""",1,0,0
quần chẳng khác nào màu trắng luôn mọi người ạ chất đẹp vải dày dặn nhưng nói đúng ra thì nò là màu trắng. hơi thất vọng ,4,,0,0,2
đánh giá mang tính chất lấy xu,4,,0,0,0
v,4,,0,0,0
"hàng tốt chất lượng, nhưng mà shiper không điện cuộc mà mà để khách hàng không bắt máy, tận 3 ngày sau mới giao lại",4,,0,1,1
quần oki nhưng k như mong muốn lắm đóng gói cân thận,4,,0,0,2
quần đẹp như trong ảnh có điều giao hàng hơi lâu nên đánh giá 4 nhé còn lại ok,4,,0,0,2
khoá kéo hơi chán tí quần khá đẹp.nói chung tiền nào của đấy,4,,0,0,2
chất lượng hơn với giá tiền mà màu xanh nhạt hơi già ,4,,0,0,1
hàng tốt,4,,0,0,1
"mình cao m62, 50kg đặt size 26 mà to với dài quá trời ",4,,0,0,1
quần đẹp nhưng nhiều chỉ thừa,4,,0,0,2
"quần bị rách lỗ nhỏ nên mình không thể để 5* được, tuy nhiên giao hàng rất nhanh shop tư vấn cũng rất nhiệt tình",4,,0,0,2
quần cùng size 37 màu xanh mình mặc vừa nhưng màu đen lại chật. còn lại ok hết,4,,,,
"chất lượng tốt,mặc vừa lên mẫu đẹp,cúc quần còn lõng lẽo",4,,,,
"quần nhăn nheo, chất liệu vải mỏng không giống như hình",4,,,,
kích cỡ mà shop đã tư vấn hơi nhỏ so với thực tế nhưng đổi hàng và trả lời vấn đề về hàng hoá nhanh và chu đáo nhưng vẫn trừ 1 sao nhá shop,4,,,,
"chất ok, màu quần chưa giống lắm. nói chung ok, nhưng khi mở hộp gói hàng thì có 1 mùi hôi bốc ra, mùi rất khó chịu ",4,,,,
quần khá đẹp nhưng mà mặt được 1 lần là bị đổ lông rồi mọi người cân nhắc nha nhưng mà với giá này thì phải chịu rồi,4,,,,
"mặc quần vào cảm thấy rất thoải mái, giao hàng nhanh, chất liệu sản phẩm tốt, nói chung tuyệt vời ",4,,,,
đặt quần màu xanh sky mà màu giống xanh nhạt hơn,4,,,,
"quần hơi lắm chỉ thừa, shop chưa kĩ trong khâu may vá",4,,,,
áo cũng bình thường,4,,,,
"mẫu của quần thì mình rất ưng bảng size cũng chuẩn tuy nhiên quần có mùi rất khó chịu, giặt rồi mà vẫn không hết, ngoài ra khi mặc quần mình cảm thấy mặt bên trong nó kiểu bị lợn cợn cọ xát vào da nên thấy hơi ngứa ngáy. chắc quần này có cố thì mặc được mùa đông, chứ còn mua hè mặc nóng chết không chịu nổi",4,,,,
"lỡ đặt size to quá, chất lượng khá ổn . chờ hàng đến tay mất cả tháng nhưng vì dịch nên thôi ạ",4,,,,
quần đẹp vừa vặn với em gói hàng cẩn thận nhưng lấy ra thì quần hơi bụi với có cái gì bám nơi ý nhưng em vẫn hài lòng,4,,,,
quần mặc tuy vừa nhưng cạp lại bị ngắn mặc thấy khó chịu,4,,,,
chất vải tốt đấy nhưng hàng không giống mẫu ống dưới nhỏ quá  nhưng thôi với giá tiền đó thì cũng tạm được,4,,,,
quần khá ổn giống mô tả mỗi tội hơi hôi lên trừ 1 sao,4,,,,
chất lượng sản phẩm thì cũng ok giá tốt,4,,,,
quần hơi dài,4,,,,
"hàng tuy tốt, giao nhanh nhưng sai màu ",4,,,,
"mùi thuốc nhuộm quá nồng, phải gọi là hắc luôn ý ",4,,,,
,4,,,,
"thời gian chuẩn bị hàng khá là lâu, quần size 34 mà như 32 chật bụng",4,,,,
"quần đẹp , hàng giao nhanh nhưng chỉ may chưa chắc chắn",4,,,,
quần đẹp . nhưng giao nhầm màu. lấy xanh nhạt lại giao xanh đậm,4,,,,
quần khá là đẹp nhưng mình mặc không hợp lắm,4,,,,
quần rất là oke mình cao 1m69 và nặng 50kg mặc quần size 27 vừa như in luôn bạn nào mà muốn rộng chút nữa thì đặt size 28 là đẹp luôn,4,,,,
quần đẹp eo hơi nhỏ nha eo mình 83 mua size quần 29 hơi đau bụng mọi người lựa chọn kĩ thời gian giao hàng rất lâu đặt 9/9 đến 27/9 mới có hàng ,4,,,,
"túi quần hơi nhỏ, chấp nhận được",4,,,,
quần có vẻ không dày dặn cho lắm nhưng mặc lên cũng rất đẹp,4,,,,
quần đẹp hàng chất lượng hơn hình nhưng trong lúc shop chuyển hàng cho shipper hơi lâu lên mình tặng 4 sao nhé,4,,,,
,4,,,,
do là quần nam nên bị rộng bụng mọi người mà 70kg nên lấy size 32 thôi,4,,,,
hàng giao nhanh trong mùa dịch chất lượng tốt. nhưng mình lấy size theo bảng size mà rộng và dài quá mình cao 1m56 và nặng 45kg size 27 ,4,,,,
mình cao 1m62 mặc size 27 quần vẫn chạm đất một vài cm nhé vải quần tốt. bạn nào thích rộng hẳn thì ok nhé,4,,,,
áo còn rất nhiều chỉ thừa,4,,,,
quần size 27 mà dài,4,,,,
"chất lượng vải ok. tội giao hàng quá lâu và nhà vận chuyển thì ngâm hàng không giao, khuyên thật shopee đừng phát triển kênh giao hàng của mình",4,,,,
đẹp nhưng không vừa với mình shop nhiệt tình lém,4,,,,
hàng màu không giống mô tả cho lắm,4,,,,
"quần màu khá đẹp, chất vải cũng ổn nhưng quần của tui bị lỗi ống cao ống thấp khoảng 1-2 phân, nên tui không hài lòng về phần này, còn với giá này thì khá hợp lý rồi cũng không đòi hỏi gì thêm, nếu shop có thể cho mình đổi hàng được không ạ",4,,,,
hàng hơi nhiều chỉ thừa,4,,,,
quần xanh biển hơi nhà quê chứ không phải xanh sky nha! còn lại thì ok.,4,,,,
,4,,,,
màu áo không giống như trong ảnh hơi thất vọng,4,,,,
giao hàng nhanh nhưng quần khá rộng và sản phẩm có nhiều chỉ thừa,4,,,,
vải hơi mỏng nhưng mà với giá tiền thì ok mọi người ạ,4,,,,
không giống với màu trong ảnh của shop lắm,4,,,,
quần không giống trong hình mấy toàn mùi thuốc tẩy với nồng lắm hơi rộng bụng ,4,,,,
"chất vải tốt, không có chỉ thừa. mỗi tội hơi dài, không giống trên hình",4,,,,
quần cũng được cơ mà hơi mùi bột giặt,4,,,,
đẹp chất lượng oke màu sáng sủa ít chỉ thừa size 28 mà đùi to quá nhất là shop kêu được kiểm tra hàng mà ship không cho kiểm tra,4,,,,
xem review trên tiktok thì quần khá tốt còn nhiều chỉ thừa túi xâu nhưng đáy quần chỉ khá cùi,4,,,,
khá đẹp nhưng màu không chuẩn lắm vì hơi đậm ý kiến riêng,4,,,,
quần đẹp nên mua nha,4,,,,
"cũng được, có một chỗ bị sứt chỉ",4,,,,
quần thì đẹp nhưng chắc shop đông người mua quá lên giao hàng hơi lâu,4,,,,
hàng giao rất nhanh nhưng vẫn còn một số chỗ có chỉ thừa quần hơi màu bạc bạc đi,4,,,,
chất lượng vải khá ổn mặc thoải mái đúng size giao hàng cực kì nhanh nhưng mà màu hơi đậm hơn trong hình,4,,,,
"giặt 1 lần tuột gấu ở quần, nói chung là tạm ổn ",4,,,,
"hàng giống mẫu, nhưng buồn là mình đặt quần size 33 lại giao size 32 nên mặc hơi khó chịu tí ",4,,,,
quần màu không sáng như trong hình cho lắm nhưng mặc ok vải tốt hợp với giá tiền lần sau sẽ ủng hộ shop tiếp,4,,,,
cũng oke nhưng em cao 1m65 nặng 48kg mặc size 27 hơi rộng,4,,,,
"sản phẩm khá ok, chất vải hơi nóng 1 chút nhưng phù hợp giá tiền nói chung là ok",4,,,,
giao hàng quá nhanh,4,,,,
màu quần hơi nhạt,4,,,,
màu của vải không như trên ảnh chất vải tạm được được cái ship nhanh ,4,,,,
,4,,,,
"tư vấn khách rất tốt mình rất thích hàng chất lượng,giao nhanh",4,,,,
hàng đẹp chất lượng giao hàng nhanh tận tình,4,,,,
"quần đẹp,nhưng hơi rộng và dài",4,,,,
,4,,,,
"mẫu quần khá rộng nha, vải ok chỉ hơi có mùi",4,,,,
,4,,,,
quần mua size 27 nhưng hơi rộng shop ạ,4,,,,
quần nhạt hơn nhiều so với ảnh ,4,,,,
"quần đẹp,nhưng bị lỗi túi quần",4,,,,
quần hơi mỏng nên cho shop 4 sao thôi nhé,4,,,,
đẹp nhưng quần quá to,4,,,,
màu quần hơi xấu,4,,,,
size 30 mà hơi ngắn,4,,,,
ống nhìn không to lắm,4,,,,
quần khá ổn với tầm giá,4,,,,
"quần đẹp lắm anh em ơi, em ngay kẻo hết hàng đẹp đó",4,,,,
màu quần không nổi lắm,4,,,,
màu cũ quá,4,,,,
,4,,,,
,4,,,,
,4,,,,
"vải quần mỏng, có chỉ thừa",4,,,,
mua cùng size mà nhỏ và ngắn hơn loại màu xanh,4,,,,
"mình là người Việt Nam, nếu chọn 5 sao thì là trung quốc",4,,,,
giao hàng quá chậm thời gian nhận được hàng chậm,4,,,,
shop giao sai màu áo,4,,,,
vải ok nhưng có 1 chút lỗi nên 4 sao thôi ạ,4,,,,
giao hàng chậm trừ 1 sao,4,,,,
sản phẩm đẹp mà có điều giao hơi lâu cảm ơn shop,4,,,,
quần đẹp như giao hàng lâu,4,,,,
không đúng màu,4,,,,
quần đẹp nhưng giao hàng hơi lâu,4,,,,
hơi rộng tí nhưng cũng đẹp,4,,,,
,4,,,,
đặt quần lót màu xanh sky mà shop giao màu nhạt hơn ,4,,,,
giao không đúng quần lót màu xanh mình thích,4,,,,
quần rộng nhưng mẫu không được đẹp,4,,,,
"eo quần lót rộng quá, cứ bị tuột hoài à",4,,,,
đẹp mà giao lâu quá ạ,4,,,,
mua 2 lần mà lần 2 quần khác nhau là sao hả shop,4,,,,
"hàng chất luợng, giá cả phải chăng, phục vụ của shop cũng tiện nghi, tốt, có lời khen cho shop",4,,,,
quần hơi mỏng,4,,,,
quần đẹp chất lượng nhưng giao hơi lâu,4,,,,
chất vải đẹp mỗi tội giao hàng hơi lâu,4,,,,
bên vận chuyển làm việc quá tệ,4,,,,
nhiều chỉ thừa quá,4,,,,
,4,,,,
giao lộn quần màu sky mà lấy màu xanh nhạt,4,,,,
quần đẹp tốt nhưng giao hàng lâu quá gần 2 tuần,4,,,,
,4,,,,
,4,,,,
giao quần khác hình nhưng chất cũng được,4,,,,
mua hộ nên không biết chất lượng ra sao,4,,,,
"giày cũng được nha shop, đế cao, rất thích",4,,,,
giày khá ổn,4,,,,
,4,,,,
"quần mặc vào cảm giác chật quá , ngon nhưng hơi chật",4,,,,
,4,,,,
,4,,,,
"quần mỏng màu nhạt , hơi rộng hơn tưởng tượng",4,,,,
nếu mua size quần thì nên chọn hơn 1 size nhé các bạn,4,,,,
shop giao nhầm mẫu . nhưng quần vẫn ok ,4,,,,
,4,,,,
giao hàng lâu,4,,,,
quần đẹp,4,,,,
quần lót hơi rộng,4,,,,
,4,,,,
,4,,,,
quần đen bé hơn 1 size,4,,,,
quần hơi rộng với dài lúc đầu cứ tưởng mặc vừa ,4,,,,
quần hôm nay thì ok hơn chiếc quần màu đen hôm nọ giao,4,,,,
hợp lý về giá cả chất lượng quần ok,4,,,,
quần đẹp nhưng đặt lộn size mang không vừa,4,,,,
quần xanh đậm quá bận không thích lắm,4,,,,
,4,,,,
,4,,,,
mua quần size 34 mà rộng hơn cả size 36,4,,,,
"sản phẩm ok, shop soạn hàng cho khách đúng size với màu",4,,,,
giày khá đẹp,4,,,,
giao hàng nhanh sản phẩm oke,4,,,,
quần đẹp lắm,4,,,,
,4,,,,
ship hơi bị lâu! nhưng hàng bao đẹp,4,,,,
,4,,,,
,4,,,,
,4,,,,
quần hơi rộng nhưng tạm được,4,,,,
quần oke đẹp,4,,,,
hàng ok mỗi tội shop giao sai size,4,,,,
giao hàng nhanh nhưng size quần hơi to,4,,,,
lưng quần quá rộng,4,,,,
sản phẩm ok nhưng giao hàng hơi lâu,4,,,,
mọi người nên mua đúng size không nên mua dư quá,4,,,,
sản phẩm mặc cũng đẹp,4,,,,
chỉ thừa hơi nhiều,4,,,,
quần mỏng,4,,,,
còn nhiều chỉ thừa,4,,,,
quần dài quá,4,,,,
,4,,,,
,4,,,,
,4,,,,
shop đúng size,4,,,,
hàng ok trừ 1 sao vì gửi hàng hơi lâu,4,,,,
"quần đẹp , ổn",4,,,,
thời gian hàng rất chậm,4,,,,
áo hơi rộng ở ống tay,4,,,,
hỏng khuy áo,4,,,,
,4,,,,
quần đẹp mỗi tội vải hơi mỏng,4,,,,
quần đẹp nhưng rộng ống quá,4,,,,
quần mở 1 mảng nhỏ tầm 5cm kiểm hàng không kĩ,4,,,,
quần màu đẹp nhưng mỏng manh quá,4,,,,
quần có mùi thuốc tẩy nồng,4,,,,
,4,,,,
hàng ok đúng như hình ,4,,,,
,4,,,,
quần đẹp hợp với giá tiền,4,,,,
hàng không giống hình 1 tí nào,4,,,,
,4,,,,
"quần ok nhưng hơi ngắn, cạp thấp",4,,,,
khá ưng nhưng quần hơi cũ,4,,,,
,4,,,,
,4,,,,
"quần ôm vừa chân, phần lưng hơi rộng 9/10",4,,,,
,4,,,,
quần cũng ok mà hơi mỏng,4,,,,
quần này phải là quần khá bảnh mới đúng,4,,,,
chỉ thừa ở áo hơi nhiều,4,,,,
tay áo hơi dài nhưng đẹp,4,,,,
đặt quần size 35 giao 36 rộng thì thôi rồi,4,,,,
quần hơi to so với size,4,,,,
,4,,,,
quần khá đẹp nhưng hơi dài,4,,,,
quần rất đẹp giao hàng nhanh,4,,,,
cao 1m67 mặc quần size 28 ổn giao nhanh quần hơi nhiều chỉ thừa,4,,,,
,4,,,,
hơi dài nhưng không sao chất áo vẫn đẹp,4,,,,
quần đẹp nhưng shop giao nhầm màu nên hơi buồn ,4,,,,
size bé nhất mà mặc vẫn bị dài và hơi rộng bụng,4,,,,
,4,,,,
quần vẫn còn chỉ thừa,4,,,,
quần rộng không hợp cho mấy,4,,,,
,4,,,,
,4,,,,
,4,,,,
,4,,,,
quần màu không giống trong ảnh lắm nên 4 sao,4,,,,
giao sai màu,4,,,,
quần màu hơi nhạt,4,,,,
cũng được,4,,,,
hơi nhiều chỉ thừa,4,,,,
,4,,,,
quần khá đẹp đáng để mua,4,,,,
quần thì ok nhưng bụng bơi chật,4,,,,
quần ok đúng hình ảnh,4,,,,
,4,,,,
quần size 27 mà mình cao 1m63 hơi to và dài,4,,,,
,4,,,,
vải oke mỗi tội chọn size quần hơi bé,4,,,,
hơi rộng nha mọi người. Cao 1m74 nặng 53kg,4,,,,
quần rất dẹp đóng gói cẩn thận rất ưng á nha,4,,,,
giao hàng hơi lâu,4,,,,
màu quần nhạt hơn so với ảnh.,4,,,,
tổng quan thì chất lượng khá ổn,4,,,,
"quần đẹp, chất lượng ổn nhưng hơi rộng",4,,,,
sản phẩm không như trên hình cho lắm,4,,,,
chất áo cũng ok thôi,4,,,,
mẫu hơi rộng mọi người nên đặt lùi lại 1-2 size,4,,,,
quần đẹp nhưng hơi rộng,4,,,,
vải quần hơi xổm,4,,,,
"nói chung là chất quần rất ok, trong tầm giá",4,,,,
màu giày hơi nhạt so với hình đăng quảng cáo ạ,4,,,,
quần đẹp lắm nha mọi người,4,,,,
quần ok. túi 1 bên thủng,4,,,,
quần đẹp nhung mà size 36 mình mặc vẫn rộng,4,,,,
bị sứt chỉ một bên quần gần túi ,4,,,,
quần đẹp nhưng không như miêu tả trừ 1 sao,4,,,,
quần không có cúc . còn lại thì có ok,4,,,,
quần hơi to,4,,,,
,4,,,,
,4,,,,
quần có bên dài bên ngắn,4,,,,
quần ok mọi người mua nhớ hỏi kĩ nếu là nữ nhé,4,,,,
,4,,,,
,4,,,,
quần mặc vào cảm giác rộng bụng,4,,,,
,4,,,,
hàng đẹp nhưng giao màu áo hơi nhạt so với hình ảnh trên quảng cáo,4,,,,
,4,,,,
quần màu hơi nhạt ,4,,,,
ship nhanh nhưng a ship chán quá,4,,,,
"quá đẹp , hơi bị nhiều chỉ thừa",4,,,,
"giống hình, giày đẹp",4,,,,
ống tay áo hơi ngắn á,4,,,,
shop giao nhanh,4,,,,
có vẻ màu không giống như mình nghĩ,4,,,,
"sản phẩm tốt nhưng có lỗi, shop phục vụ tốt",4,,,,
ok nhưng quần hơi mỏng xíu,4,,,,
sản phẩm đúng như hình,4,,,,
đẹp mà bụng hơi rộng,4,,,,
"chất lượng ưng nhưng còn hơi thiếu sót, 4sao thôi",4,,,,
khó xắn gấu quần quá,4,,,,
,4,,,,
màu quần hơi sẫm,4,,,,
,4,,,,
,4,,,,
quần size 27 nhưng mà vẫn không vừa ,4,,,,
quần khá giống trong hình ,4,,,,
quần size 28 rộng quá so với eo của mình,4,,,,
màu quần ổn. nhưng vừa lôi ra thì đã bị hỏng cúc,4,,,,
màu nhạt hơn so với hình mô tả,4,,,,
em cảm thấy màu nó không được đậm như ảnh,4,,,,
màu không giống ảnh nhưng quần chất lượng ổn,4,,,,
quần hơi dài ,4,,,,
,4,,,,
,4,,,,
hàng đẹp lắm nha shop nhưng hơi rộng,4,,,,
,4,,,,
hàng ổn nhưng vải hơi xấu,4,,,,
hàng như hình như mẫu cảm ơn shop rất nhiều ,4,,,,
màu hơi nhạt quần hơi nhăn,4,,,,
quần có vài chỗ bị ố,4,,,,
,4,,,,
chất vải cực đẹp,4,,,,
màu hơi nhạt so với hình.,4,,,,
lỗi chỉ may 1 tý,4,,,,
quần giống hình giao nhanh,4,,,,
quần ống hơi bé,4,,,,
đẹp nhưng size chưa vừa,4,,,,
,4,,,,
ok đấy mua thì mua không mua cũng được ,4,,,,
giá hơi chát nhưng bù lại vải cũng xịn lắm nha,4,,,,
,4,,,,
vải quần ổn giá ok,4,,,,
ống quần hơi rộng 1 tí ,4,,,,
quần may lỗi,4,,,,
,4,,,,
,4,,,,
,4,,,,
"hàng mới đẹp như hình nhưng size hơi nhỏ và quần không có thun cột, dễ tuột khi vận động mạnh",4,,,,
áo thì đẹp mà quần quá mỏng mọi người nên cân nhắc khi mua,4,,,,
vải ổn nhưng mình đặt 2 bộ size L. mình cao 1m73 đặt 2 bộ thì bộ đen thì hơi nhỏ bộ xám thì tay quá ngắn như con nít mặc á. mặc bộ đen thì hơi tạm. theo mình size nhỏ quá.,4,,,,
"bộ này hàng đẹp, chất vải tốt mặc mát, ngon so với giá 74.000đ. mà shop gửi áo thì đúng size, có nhãn mác ghi size. nhưng quần thì cảm giác to hơn so với áo, như thể size XL vậy ấy. mà cái size bị xé mất. chơi vậy thì chơi mình đi shop. 4 sao thôi vì quần to hơn so với áo. bộ sau cũng size XL mà trông quần vừa vặn hẳn.",4,,,,
"vải áo có vẻ mỏng, mát. nhưng mọi người nên mặc tăng size lên nhé vì mình mua theo size trong mô tả áo bị nhỏ. nhưng với giá này ra shop thể thao mua 1 bộ mình thấy ok hơn",4,,,,
"đặt bộ size XL, áo thì đúng size, quần thì size L rồi sao mặc được đây shop bán trá hình quá đồ cũng được đúng màu, mà đưa size không đúng thì làm sao khách mặc được đọc bình luận bên dưới cũng nhiều bạn có trên rồi đúng là giá rẻ 1 bộ thì không đòi hỏi nhiều nhưng ít nhất quần cũng đúng size chứ",4,,,,
vải hơi mỏng size L hơi bé so với suy nghĩ của mình. tạm chấp nhận được,4,,,,
đóng gói ok. nhìn vải cũng ok lắm nhưng chưa được mặc nên chưa biết nó như thế nào. thấy cũng rẻ săn 75.000đ mặc thử xem như thế nào,4,,,,
áo thì không biết làm sao nhưng ổn và vải đẹp! mát điểm trừ là áo bị bẩn mọi người ạ! bẩn kiểu do phấn thôi nên tạm chấp nhận  nói chung với giá như thế nào thì như thế là ổn rồi,4,,,,
áo xinh mà mua màu xám thành màu hơi trắng  đáng tiền ạ size XL người trên 60kg vẫn chật áo,4,,,,
"giá đấy ok rồi không mong gì hơn nhưng size áo lệch quá ạ, e lấy đúng size ghi chú ghi mà về rộng lắm",4,,,,
so với tầm gái 75.000đ thì mình đánh giá là tốt. mặc ở nhà hay đi tập thể dục ổn. cái quần sờ hơi mỏng,4,,,,
"hàng ở Việt Nam mà vận chuyển 10 ngày mới tới, bên vận chuyển quá tệ cho 1 sao bên vận chuyển. shop cũng nhiệt tình. mua size hơi rộng",4,,,,
"giá rẻ.áo đúng size, nhưng quần thì hơi nhỏ và khác chất vải với áo.áo đẹp.quần tạm được.cũng oke, cảm ơn shop.",4,,,,
áo mỏng vải bí không mát đâu nhé. tạm được thôi không ưng cho lắm tiền nào của đó,4,,,,
hàng giao thực tế giống hình. đúng size. logo trên áo in hơi méo. lưng quần không có dây rút trong.,4,,,,
"chất vải áo khá nóng, không biết mặc vài ngày có bị xù lên không. chất quần mát, mặc được. shop giao hàng rất nhanh, 1 ngày là có rồi",4,,,,
"giao hàng nhanh. chất vải mềm và cũng mát nhưng gửi cho mình bộ bị rách mấy chỗ, hơi chán shop",4,,,,
chất liệu vải thoáng mát. hàng đẹp. mình nặng 62kg đặt size XL mà áo vẫn hơi ngắn.,4,,,,
"hàng ok so với giá, tuy nhiên shop chuẩn bị hàng hơi lâu",4,,,,
chất lượng tạm ổn. vải mõng . tiền nào của nấy . giao hàng nhanh. đóng gói ok,4,,,,
đã nhận được hàng. sản phẩm y hình. chất co dãn tốt. thun không lạnh lắm. nói chung ưng ý,4,,,,
mình mua hộ lên không có ảnh.nhưng nghe người nhận nói là size khá vừa.chất thì mình không biết ạ,4,,,,
shipper nhiệt tình. Hàng phù hợp với giá,4,,,,
quần size XL nhưng hơi nhỏ thì phải. áo thì hoi mỏng xíu. nhưng mặc tạm,4,,,,
"áo thì rất tốt nhưng quần thì mỏng sau mông kiểu như là nối vải vậy, giao hàng quá chậm nên không chỉ cho shop 4 sao thôi",4,,,,
đồ cũng chuẩn quần hơi rộng một chút nhưng không sao đã mua lần hai,4,,,,
sản phẩm phù hợp với giá tiền. nên mua,4,,,,
"đồ cũng ok , shop giao đồ nhanh mà bên bưu cục giao hơi chậm",4,,,,
"đặt áo quần đen hết, nhận hàng áo xanh đen quần đen. không ưng màu cho lắm nhưng chất liệu vải ok",4,,,,
"mình mua 2 bộ : bô mầu tím than đẹp, ưng. nhưng bộ trắng đơn giá đăt hơn nhưng đương kim mũi chỉ cà chun quần thi ẩu. cơ bản chất đẹp, và shop giao nhanh, nếu không bị nhược điểm trên thì được 5 sao.",4,,,,
"áo ok mặc mát, nhưng xem chất áo và quần không giống nhau lắm, giống ghép áo với quần khác nhau thành set thôi, nói chung không đòi hỏi nhiều với giá này được, vậy là ok rồi",4,,,,
"chất vải mỏng, nhẹ nhưng phần đường chỉ ở mặt trước của quần may bị lỗi mà mua với giá rẻ nên cũng không đòi hỏi nhiều",4,,,,
"chồng mình nặng 60kg cao 1m75, đặt size XL - quần vừa nhưng áo bị cộc tay, mặc chật. giao hàng nhanh, vải mát. ",4,,,,
"áo thì chất đẹp,nhưng quần quá nhỏ so với áo,với lại chỉ thừa nhiều.",4,,,,
vải đẹp mát nhưng shop giao quần size M áo lại là size L,4,,,,
áo in tương đối đẹp. quần hơi mỏng nhưng với giá săn sale là quá hời.,4,,,,
giao hàng nhanh. chất mát đẹp. nhưng màu quần với màu áo không được giống nhau lắm. 9/10 ,4,,,,
"hàng khá đẹp so với mức giá, săn được sale nên khá hời",4,,,,
"chất lượng tương đương với giá tiền, đóng gói đẹp. giao hàng nhanh",4,,,,
"vải hơi thô, mặc nóng. phù hợp giá tiền áo bị đóm như hình mẫu rộng",4,,,,
"mới lấy thì nhìn chất vải khá ok, co giản và shop nhắn tin tư vấn size nhiệt tình",4,,,,
"chất vải rất đẹp và mịn. rất hài lòng, chất lượng và cực rẻ. nhưng giao sai size quần . 3 size XL mà có 1 quần XL còn 2 quần size S.",4,,,,
size không chuẩn. Size XL mà nhỏ như size L. tiền nào của đó.,4,,,,
đặt size XL bình thường thì rộng rãi mà nay đặt đúng XL mặc hơi chật. hơi buồn,4,,,,
áo hơi bẩn . chất quần cũng không ok lắm. ,4,,,,
quần thì to mà áo thì bé tý XL mà như size M hay size L không vậy á shop kiểm tra lại size nha shop ơi,4,,,,
đồ đẹp nhưng mà mình cao 1m8  bị hỏng sợ nên hỏi shop trước shop kêu size XL vừa. nên mua XL. Chồng mình mặt vào bị hỏng chán.,4,,,,
từ lúc đặt 1 tuần mới nhận được. áo có logo trong khi mình đặt không có,4,,,,
túi lủng còn dây kéo túi kéo được 3 lần hư luôn  còn lại ok,4,,,,
"quần khá ok. còn áo thì hơi ngắn, rộng, với nó giãn quá",4,,,,
áo bị rách phần ống tay ạ,4,,,,
hàng cũng khá là ok trong tầm giá. chất vải hơi nóng. quần nên có dây buộc,4,,,,
chất vải thì ok có điều logo ở ngực áo thì lệch nghiêng mặc lên không giống ai . áo thì chỉ ở cổ và sườn bung hết ra,4,,,,
đặc 2 cái quần size XL giao 1 cái size XL còn cái kia size XL nhỏ quá,4,,,,
với giá tiền này thì chất vải thì đúng với giá tiền,4,,,,
logo bị lệch ,4,,,,
"áo đẹp, quần bình thường. quần chỉ có màu đen.",4,,,,
giá rẻ hàng tốt. nhưng lại bị thừa chỉ,4,,,,
phù hợp với giá tiền,4,,,,
vải hơi mỏng. phù hợp giá tiền,4,,,,
"đặt màu xám ship về màu xanh, bó tay",4,,,,
đóng gói sản phẩm chưa đẹp,4,,,,
áo bị rách 1 lỗ li ti,4,,,,
cái quần bật chỉ hết shop ơi,4,,,,
tạm ổn so với giá tiền,4,,,,
sản phẩm màu đen không giống như hình,4,,,,
,4,,,,
sản phẩm tốt,4,,,,
vải áo ok. vải quần hơi chán,4,,,,
sản phẩm đẹp hợp giá tiền mà hơi mỏng á shop,4,,,,
sản phẩm tạm được ,4,,,,
quần nhỏ so với size ,4,,,,
quần mỏng và ngắn so với size L,4,,,,
vải hơi mỏng nhưng ok với giá sản phẩm ,4,,,,
đặt 2 bộ thì 1 bộ quần với áo mỗi cái 1 màu,4,,,,
sản phẩm ổn,4,,,,
,4,,,,
mẫu mã ok nhưng phải chờ mặc xem chất có mát không,4,,,,
cũng ok so với giá,4,,,,
shop giao sai size so với size mình đặt,4,,,,
 giao hàng nhanh .đúng size đúng mẫu .vải ok,4,,,,
chất lượng ok so với giá tiền,4,,,,
chất lượng giày rất được ,4,,,,
"áo ok, quần chưa ưng ý lắm",4,,,,
quần phù hợp với giá tiền,4,,,,
giao lộn màu,4,,,,
hàng giao rất nhanh. chất áo rất đẹp,4,,,,
áo đẹp chất lượng tốt nhưng logo in bị lệch,4,,,,
,4,,,,
sản phẩm đẹp,4,,,,
size hơi bé áo quần ok,4,,,,
chất lượng rất ok,4,,,,
áo thì ok quần mỏng hơi xấu,4,,,,
"vải mát đường may chuẩn không chỉ thừa chỉ có điều là vải hơi mỏng không được dày, shop tư vấn nhanh nhiệt tình, nói chung là oke với giá cuối cùng là giặt bị ra màu nước đầu, nước sau không biết sao",4,,,,
"hàng đẹp lắm luôn á, vải dày nữa mà lỗi cái bộ màu xanh dây buộc lại màu đen và khác loại với 2 bộ còn lại nên 4 sao thôi",4,,,,
"giao đúng mẫu, màu ở ngoài đậm hơn chút so với trên hình mỗi tội giao hàng lâu 2 tháng mới nhận được nhưng do dịch bệnh nên thôi",4,,,,
giao hàng siêu nhanh. chưa sài nên chưa biết chất lượng sao.săn sale nên giá thành ổn,4,,,,
